Woborn|Wobourne|1|7731|7731|51.988261111111115|-0.619419444444|51.988261111111115|-0.619419444444|0.0
Dondertonn|Dondertoun|1|2347|2347|50.591369444444446|-4.29383055556|50.591369444444446|-4.29383055556|0.0
Hampthill|Hampton Court|0|144|3391|52.0263|-0.4906|51.40333333333333|-0.3375|70.0691120375
County of Kilkenny|Council Chamber, Westminster|0|2069|7591|52.583333333333336|-7.25|51.49916666666667|-0.124722222222|501.793794623
Mountrell|Plymount|0|5032|5620|48.8611|2.4436|50.37138888888889|-4.14222222222|503.100634643
Brou|Brou in Perche|1|991|991|48.210800000000006|1.1681|48.210800000000006|1.1681|0.0
Castle of Oye|Castle Magne|0|1596|1628|50.978611111111114|2.045|52.168055555555554|-9.70083333333|821.50231268
Hadersleben|Hadersleve|1|3320|3320|55.24277777777778|9.525|55.24277777777778|9.525|0.0
Mydelham|Myddelham|1|5112|5112|48.03333333333333|10.4666666667|48.03333333333333|10.4666666667|0.0
Castle Jordan, Sir Henry Duke's House|Castle Jordan|1|1545|1545|53.397333333333336|-7.11841666667|53.397333333333336|-7.11841666667|0.0
Dromany [Co. Waterford]|Dromanye|1|2424|2424|52.08816111111111|-7.85213055556|52.08816111111111|-7.85213055556|0.0
Alnwick, At Alnwick in a smoky house|Alnwick, Sir John Forster's house|1|117|117|55.413399999999996|-1.7069|55.413399999999996|-1.7069|0.0
Annaburg|Middelburgh|0|173|4846|51.73277777777778|13.0455555556|51.5|3.61666666667|651.064365905
Chaterhouse before Rouen|Rouen|0|1714|5928|49.43877777777777|1.12705555556|49.44|1.1|1.96095985782
Villiers-Cotterets|Villiers Cousterez|1|7407|7407|49.25|3.08333333333|49.25|3.08333333333|0.0
Dublin or Ireland|St. Patrick's, Dublin|0|2435|6517|53.34777777777778|-6.25972222222|53.339444444444446|-6.27138888889|1.20767139105
Somerset|Somerstone|0|6287|6291|51.07216944444445|-2.62225|52.38225555555556|0.000611111111111|232.042024623
New Haven|New Haven in Bullonoys|1|5191|5191|50.8103|1.6072|50.8103|1.6072|0.0
Serjantes Inne|Serjeants' Inn|1|6148|6148|51.5137|-0.109|51.5137|-0.109|0.0
Aulford|Dartford|0|89|2227|53.126|-2.866|51.464000000000006|0.254|281.33181856
Serjantes Inne|Xaintes|0|6148|7874|51.5137|-0.109|45.7464|-0.6333|642.44624529
The Fleet|Serjeant's Inn, Fleet Street|0|2882|6148|51.51611111111111|-0.105|51.5137|-0.109|0.385347664444
Marche-en-Famine|Marche, in Luxemburg|1|4697|4697|50.22748888888889|5.34433055556|50.22748888888889|5.34433055556|0.0
Dublin or Ireland|Dublin Castle|0|2435|2436|53.34777777777778|-6.25972222222|53.34288611111111|-6.26742777778|0.746661552686
East Grinstead|Stansted|0|2538|6584|51.129|-0.007|51.897999999999996|0.198|86.6775439806
Monkton|Stockton-on-Tees|0|4937|6635|53.61661111111111|-6.57211111111|54.57|-1.32|358.432315489
Paulerspury Lodge|Paulerspury|1|5526|5526|52.1032|-0.9575|52.1032|-0.9575|0.0
Bristow|Christ's College|0|967|1841|51.45|-2.58333333333|52.205397222222224|0.122222222222|204.006157232
Kemes, Pembrokeshire|Whatcroft, Cheshire|0|3900|7617|52.0|-4.8|53.22481944444445|-2.48091111111|207.504795093
Wolsey's house at Westminster|Wolsey's house beside Westminster|1|7898|7898|51.504444444444445|-0.125555555556|51.504444444444445|-0.125555555556|0.0
Drogheda|Racroghan|0|2418|5740|53.71388888888889|-6.35027777778|53.802|-8.304|128.803216397
Shroule|Shrowle|1|6221|6221|53.520475|-9.08875|53.520475|-9.08875|0.0
Burford|Snarford|0|1054|6274|51.808|-1.637|53.32866388888889|-0.424230555556|187.902480292
Newmarket|Newmarket, at the court of Frederic Count Palatine|1|5236|5236|49.28333333333333|11.4666666667|49.28333333333333|11.4666666667|0.0
Fortainebleau|Mortagne|0|2908|5009|48.4097|2.7025|50.5|3.45|238.624605235
Escouen|Escouan|1|2692|2692|49.0175|2.37833333333|49.0175|2.37833333333|0.0
Villedieu|Villers-Cotterets|0|7399|7407|48.833333333333336|-1.21666666667|49.25|3.08333333333|316.785354804
Ferra[ra]|Ponferrat|0|2852|5640|44.833333333333336|11.6166666667|42.55|-6.58333333333|1481.90641764
Dartinothe|Dartmouth?|1|2230|2230|50.351|-3.579|50.351|-3.579|0.0
Groyne|Lagroyney|0|2050|4458|43.365|-8.41|42.465|-2.44555555556|495.801181484
Lismullin|Lismulin|1|4421|4421|53.59952777777778|-6.592|53.59952777777778|-6.592|0.0
Willoughby House in Barbican|Willoughby House|1|7672|7672|51.51916666666666|-0.0938888888889|51.51916666666666|-0.0938888888889|0.0
Vallon in Maine|Vallon, 4 leagues from le Mans|1|7331|7331|47.96333333333334|-0.0666666666667|47.96333333333334|-0.0666666666667|0.0
Semar|Semer|1|6132|6132|54.2383|-0.441|54.2383|-0.441|0.0
Berghes-Saint-Wincok|Berghes, St Winnocq|1|648|648|50.9692|2.435|50.9692|2.435|0.0
St Germain|St Germains|1|6029|6029|48.8989|2.0938|48.8989|2.0938|0.0
Harbottle|Harbottle Castle|1|3414|3414|55.337|-2.109|55.337|-2.109|0.0
Doctors' Commons|Doctors' Commons, London|1|2335|2335|51.514722222222225|-0.0980555555556|51.514722222222225|-0.0980555555556|0.0
Camp at Rathdram|Camp at Rathdrum|1|1268|1268|52.928999999999995|-6.228|52.928999999999995|-6.228|0.0
Drogheda (Tredath)|Drogheda and Dublin|1|2418|2418|53.71388888888889|-6.35027777778|53.71388888888889|-6.35027777778|0.0
St. Lucas|St. Lucars|1|6470|6470|36.766666666666666|-6.35|36.766666666666666|-6.35|0.0
La Ferte-sur-Oise|La Ferte Milon|0|4106|4113|49.6625|3.36638888889|49.1783|3.1239|56.625491832
Blandford Forum|Camp at Blangy|0|757|1195|50.856|-2.1648|50.42222222222222|2.17055555556|309.464339251
Mydlam Castle|Mydlam|1|5114|5114|54.28406388888889|-1.8069|54.28406388888889|-1.8069|0.0
Somerset Place|Soumersham|0|6288|6291|51.51102777777778|-0.117194444444|52.38225555555556|0.000611111111111|97.2119790453
Nidderie Castle|St. Valeries|0|5259|6557|55.95369166666667|-3.44873333333|50.1889|1.6306|724.839225085
His house in the Savoy|York House|0|7012|7896|51.5105|-0.121388888889|51.50805555555556|-0.123333333333|0.303297070986
Arques|By Arques|0|241|1096|49.8817|1.1269|50.7361|2.3033|126.507973171
Bradly|Bradley|1|899|899|53.006|-2.733|53.006|-2.733|0.0
Armour|Semour|0|236|6132|48.333333333333336|2.83333333333|54.2383|-0.441|694.774442657
Genne|St. Bennett's of Holme|0|3115|6375|44.41111111111111|8.93277777778|52.6864|1.5247|1068.32888949
Lautern|Wodhamwauter|0|4222|7737|49.44472222222222|7.76888888889|51.732|0.618|564.936519407
Montagu|Montargis|0|4954|4955|51.378|-1.316|47.9978|2.7333|475.371260713
Litcho|Shoreditch|0|4407|6214|55.97905|-3.61053888889|51.525999999999996|-0.078|546.746266464
Mark Lane|Markethall|0|4711|4714|51.51027777777778|-0.0805555555556|51.8968|0.6732|67.4174001202
Lanvallon|Vallon in Maine|0|4191|7331|48.6308|-2.9839|47.96333333333334|-0.0666666666667|228.189238034
Markes|Markehall|1|4714|4714|51.8968|0.6732|51.8968|0.6732|0.0
Cork Haven|Havent|0|2037|3475|51.89722222222222|-8.47|50.85|-0.98|532.51810303
St. Johnston|St. Johnston's|1|5561|5561|56.397|-3.437|56.397|-3.437|0.0
Ravanston|Wanstead|0|5783|7488|52.1492|-0.7642|51.57779166666667|0.0285888888889|83.6684508105
Moghelly|Mogelly|1|4901|4901|51.93091666666666|-8.05697222222|51.93091666666666|-8.05697222222|0.0
Chipchace|Chipchis|1|1822|1822|55.0756|-2.186|55.0756|-2.186|0.0
Serjeants' Inn|Serjeant's Inn|1|6148|6148|51.5137|-0.109|51.5137|-0.109|0.0
Elnestowe|Stowe|0|2623|6659|52.11495|-0.46935|50.8729|-4.54|313.77184272
White parish|White Parish|1|7635|7635|51.011|-1.651|51.011|-1.651|0.0
De votre maison, (Aachen)|De votre maison (Aachen)|1|2251|2251|50.78333333333333|6.08333333333|50.78333333333333|6.08333333333|0.0
Brussells|Russell House, London|0|1007|5966|50.85|4.35|51.5114|-0.119|320.016451457
Eston|St. Johnston|0|2720|5561|54.559999999999995|-1.144|56.397|-3.437|250.176192625
Villers-Cotterets|Villieriz Costerels|1|7407|7407|49.25|3.08333333333|49.25|3.08333333333|0.0
Lincoln Place|Nettylham beside Lincoln|0|4401|5170|51.5175|-0.153055555556|53.26616666666666|-0.487741666667|195.764073555
Belvoir|Belver castle|1|628|628|52.8945|-0.782561111111|52.8945|-0.782561111111|0.0
Castell Roe|Wigmour Castle|0|1526|7661|55.10177777777778|-6.65647222222|52.3177|-2.8714|397.237377419
Morocus|Morocco|1|5002|5002|32.0|-6.0|32.0|-6.0|0.0
The More|The Moore|1|6963|6963|51.63401388888889|-0.438408333333|51.63401388888889|-0.438408333333|0.0
St. Catherine's beside Dublin|St. Catherine's|1|6381|6381|53.36794444444445|-6.47138888889|53.36794444444445|-6.47138888889|0.0
Londe|Lond.|1|4466|4466|51.5155|-0.0922|51.5155|-0.0922|0.0
His house in the Savoy|His house in Wood Street|1|7012|7012|51.5105|-0.121388888889|51.5105|-0.121388888889|0.0
Gorchum|Gorcum|1|3174|3174|51.833333333333336|4.98333333333|51.833333333333336|4.98333333333|0.0
Englefild|Englefield|1|2656|2656|51.443|-1.1|51.443|-1.1|0.0
Picane|Pickane|1|5580|5580|49.94499999999999|2.1447|49.94499999999999|2.1447|0.0
Logrono|Logroyne|1|4458|4458|42.465|-2.44555555556|42.465|-2.44555555556|0.0
Pottell Rath|Villiers Cotterets|0|5680|7407|52.61522222222222|-7.44752777778|49.25|3.08333333333|826.352419604
Rhinehausen, near Spires|Spires|0|5823|6331|49.260555555555555|8.485|49.31944444444445|8.43111111111|7.62580102708
Corunna|Coruna|1|2050|2050|43.365|-8.41|43.365|-8.41|0.0
Bois le Duc|Bois-le-Duc|1|795|795|51.68333333333333|5.3|51.68333333333333|5.3|0.0
Andwarpe|Andwerp|1|188|188|51.21666666666667|4.4|51.21666666666667|4.4|0.0
Brington|Islington|0|964|3840|52.3697|-0.4081|51.544|-0.1027|94.1682283152
Ferrybridge|Ferry briggs|1|2857|2857|53.714000000000006|-1.281|53.714000000000006|-1.281|0.0
Drogheda and Dublin|Dublin|0|2418|2435|53.71388888888889|-6.35027777778|53.34777777777778|-6.25972222222|41.1472986705
Firle|Firlez|1|2877|2877|50.845|0.0916666666667|50.845|0.0916666666667|0.0
The Duchy|The Duchy House at the Savoy|1|6910|6910|51.510555555555555|-0.120277777778|51.510555555555555|-0.120277777778|0.0
Balbastro, beside Moncon|St. Sebastians|0|464|6533|42.03611111111111|0.126388888889|43.32138888888889|-1.98555555556|224.109895604
My house near the Savoie|My house near the Savoy|1|7012|7012|51.5105|-0.121388888889|51.5105|-0.121388888889|0.0
Hesdin|Hesdin Castle|1|3560|3560|50.375|2.0375|50.375|2.0375|0.0
Dungennayn|Dungennynde|1|2472|2472|54.5|-6.77|54.5|-6.77|0.0
Dunster|Stansted|0|2507|6584|51.1825|-3.4459|51.897999999999996|0.198|264.236209003
Dermonde|Gemonde|0|2271|5066|51.03333333333333|4.1|48.8|9.8|477.529815801
Bowtoun|Bowton|1|810|810|54.32193055555556|-1.94810555556|54.32193055555556|-1.94810555556|0.0
Nuremberg (Noricum)|Nuremberg|1|5330|5330|49.45|11.0833333333|49.45|11.0833333333|0.0
Copthall|Youghall|0|2030|7907|51.69361111111111|0.0677777777778|51.95167222222223|-7.84561111111|544.368832291
St. Johnstone's|St. Johnston's|1|5561|5561|56.397|-3.437|56.397|-3.437|0.0
St. Ellier in Hainault|Villierscosterez|0|6405|7407|50.18416666666666|3.41361111111|49.25|3.08333333333|106.553730103
Mile End|Mile End, Westminster|1|4863|4863|51.5248|-0.0314|51.5248|-0.0314|0.0
Drodathe|Drogheda|1|2418|2418|53.71388888888889|-6.35027777778|53.71388888888889|-6.35027777778|0.0
Castle of Berwick|Castle of Berwyk|1|662|662|55.7738|-2.0116|55.7738|-2.0116|0.0
Bath House, Holborn|Furnival's Inn in Holborn|0|525|3053|51.51725|-0.103722222222|51.5182|-0.1099|0.440321299693
Chewe|Chew|1|1803|1803|51.33742222222222|-2.61519722222|51.33742222222222|-2.61519722222|0.0
St. Lucas de Barrameda|St. Lucar|1|6470|6470|36.766666666666666|-6.35|36.766666666666666|-6.35|0.0
The Camp before Rouen|Rouen|0|1328|5928|49.44|1.1|49.44|1.1|0.0
Tuxford in the Clay|Tuxford|1|7257|7257|53.231|-0.898|53.231|-0.898|0.0
Embden|Emden|1|2641|2641|53.36694444444444|7.20611111111|53.36694444444444|7.20611111111|0.0
Maherloghcowe|Maherlacoo|1|4634|4634|54.453944444444446|-7.52225|54.453944444444446|-7.52225|0.0
Christchurch Twynham|Christchurch, in London|0|1843|1844|50.730000000000004|-1.78|51.515816666666666|-0.0991472222222|146.269566667
Coggeshall|Markshall|0|1939|4714|51.8717|0.6913|51.8968|0.6732|3.05498722558
At my poor house|Charterhouse|0|298|1713|50.833819444444444|-0.388861111111|51.521388888888886|-0.0997222222222|79.0662367792
Roseommon|Roserea|0|5900|5908|53.6333|-8.1833|52.955000000000005|-7.797|79.6732340944
Emmerich on the Rhine|Rhinehausen, near Spires|0|2644|5823|51.835|6.24527777778|49.260555555555555|8.485|327.057705077
Litcho|Lisquo|1|4407|4407|55.97905|-3.61053888889|55.97905|-3.61053888889|0.0
Forde|Guld[eforde]|0|2917|3284|50.840833333333336|-2.91|51.2365|-0.5703|169.39380119
St. Valeries|St. Valery|1|6557|6557|50.1889|1.6306|50.1889|1.6306|0.0
Heptonstall|Temptallon|0|3544|6755|53.75308888888889|-2.03716111111|56.0564|-2.6506|259.098788658
Mydelham|Pelham|0|5112|5535|48.03333333333333|10.4666666667|51.942|0.112|857.28049879
Lestarrick [Restalrig]|Lestalrig|1|4332|4332|55.959722222222226|-3.15055555556|55.959722222222226|-3.15055555556|0.0
Castleconnell|Connell|0|1624|2011|52.71666666666667|-8.52|53.166666666666664|-6.75|128.724665974
Coldstream|Montreau|0|1958|4979|55.651469444444444|-2.2542|50.464800000000004|1.763|635.895116049
Whatcroft, Cheshire|Whatecrofte|1|7617|7617|53.22481944444445|-2.48091111111|53.22481944444445|-2.48091111111|0.0
Nawarde|Nawerd|1|5146|5146|54.955555555555556|-2.68888888889|54.955555555555556|-2.68888888889|0.0
Catton|Whartton|0|1642|7615|53.97519444444445|-0.926388888889|54.456|-2.359|107.397503504
Louviers|Villiers Cousterez|0|4537|7407|49.22|1.17|49.25|3.08333333333|138.955095941
Leeuwarden|Leeuwarde|1|4267|4267|53.2|5.78333333333|53.2|5.78333333333|0.0
Danske|Danzig [Gdansk]|1|3105|3105|54.36666666666667|18.6333333333|54.36666666666667|18.6333333333|0.0
Est Men|Est Meon|1|2710|2710|50.994|-1.033|50.994|-1.033|0.0
Leicester Monastery|Leicester monastery|1|4276|4276|52.64894722222222|-1.13686944444|52.64894722222222|-1.13686944444|0.0
Tickenhill|Twickenham Park|0|7104|7261|52.373400000000004|-2.3176|51.45768888888889|-0.330688888889|170.105349591
Camp at New Haven in Bullonoys|New Haven in Bullonoys|0|1258|5191|50.8103|1.6072|50.8103|1.6072|0.0
Roserea|Roserea in Ormond|1|5908|5908|52.955000000000005|-7.797|52.955000000000005|-7.797|0.0
Baburham|Babraham|1|380|380|52.12|0.2|52.12|0.2|0.0
Canterbury|St. Stephen's, Canterbury|0|1445|6546|51.275|1.087|51.29072222222222|1.07830555556|1.84985696327
Bono[ny]|Bonony|1|807|807|44.5075|11.3513888889|44.5075|11.3513888889|0.0
Markethall|Markes|1|4714|4714|51.8968|0.6732|51.8968|0.6732|0.0
Somerset House (Palais de Somerset)|Somerstone|0|6288|6291|51.51102777777778|-0.117194444444|52.38225555555556|0.000611111111111|97.2119790453
From his house by the Savoy|From his house near the Savoy|1|7012|7012|51.5105|-0.121388888889|51.5105|-0.121388888889|0.0
Chaster|Worcester monastery|0|1793|7802|53.19029999999999|-2.8916|52.18888888888888|-2.22083333333|120.177965401
St. Maure|St. Maur|1|6497|6497|48.7994|2.4997|48.7994|2.4997|0.0
Leeds Abbey|Leeds Castle in Kent|0|4260|4262|51.24722222222222|0.611111111111|51.24805555555556|0.628888888889|1.24085291662
Middelburgh|Middelburg|1|4846|4846|51.5|3.61666666667|51.5|3.61666666667|0.0
Blease (Blois?)|Bleais|1|775|775|47.593900000000005|1.3281|47.593900000000005|1.3281|0.0
Murtelack|Otelandes|0|5014|5342|51.465500000000006|-0.2643|51.37507222222222|-0.442391666667|15.925018281
Charleywood|Charlelye Wood|1|1705|1705|51.65|-0.51|51.65|-0.51|0.0
The Banside|St. Thomas the Martyr, beside Exeter|0|457|6549|54.846000000000004|-6.329|50.716|-3.54|495.968608925
Barajas|Bar-le-Duc|1|463|463|40.47027777777778|-3.585|40.47027777777778|-3.585|0.0
Godystowe|Stowe|0|3165|6659|51.78|-1.299|50.8729|-4.54|246.724690777
Holborne|St. Maur|0|3638|3687|51.5172|-0.1182|54.1114|-2.6323|334.253821961
Thistleworth|Thisleworth|1|7066|7066|51.466|-0.336|51.466|-0.336|0.0
Bedford|Guldford manor|0|577|3285|52.1337|-0.4577|51.2365|-0.5703|100.065593396
Castle More|King's Castle in Jersey|0|1553|4950|53.901666666666664|-8.62291666667|49.1994|-2.0194|693.578708646
Marseilles under siege|Meilleraye|0|4727|4780|43.296388888888885|5.37|49.596138888888895|1.01002777778|775.741520249
St. Lucas|St. Lucar de Barameda|1|6470|6470|36.766666666666666|-6.35|36.766666666666666|-6.35|0.0
Bury St. Edmunds|Bury|1|1084|1084|52.2474|0.7183|52.2474|0.7183|0.0
Franeford|Frankford|1|2983|2983|50.11666666666667|8.68333333333|50.11666666666667|8.68333333333|0.0
Les Iles-Bardel|Nawarde|0|4322|5146|48.8461|-0.3372|54.955555555555556|-2.68888888889|698.132987058
St. Johnstone|St. Johnston|1|5561|5561|56.397|-3.437|56.397|-3.437|0.0
Citadel of Gottorp|Staden|0|3192|6565|54.51166666666666|9.54138888889|53.600833333333334|9.47638888889|101.368853974
Ysbrok|Middlesbrough|0|3804|4846|47.266666666666666|11.3833333333|51.5|3.61666666667|732.564776343
Dublin.|[Dublin] Castle|0|2435|2436|53.34777777777778|-6.25972222222|53.34288611111111|-6.26742777778|0.746661552686
St. Laurent [Escurial]|St. Laurence|1|6068|6068|40.58888888888889|-4.14777777778|40.58888888888889|-4.14777777778|0.0
Whartton|Wharton|1|7615|7615|54.456|-2.359|54.456|-2.359|0.0
De la maison de votre seigneurie|Vaison|0|2251|7317|50.78333333333333|6.08333333333|44.242200000000004|5.0724|731.273244139
Letheryngham|Woddryngtone|0|4340|7603|52.17224722222222|1.32428055556|55.2408|-1.6138|392.115537559
Villieriz Costerels|Villiers Cousterez|1|7407|7407|49.25|3.08333333333|49.25|3.08333333333|0.0
Naworth|Naward|1|5146|5146|54.955555555555556|-2.68888888889|54.955555555555556|-2.68888888889|0.0
Raby|Raby Castle|1|5739|5739|54.590833333333336|-1.80194444444|54.590833333333336|-1.80194444444|0.0
Hyde by Winchester|Worcester|0|3761|7800|51.0686|-1.3143|52.19123055555555|-2.22231111111|139.677987039
Geertruidenberg|Weert|0|3110|7544|51.7|4.86666666667|51.25|5.7|76.3852205628
Woburne|Woburn|1|7731|7731|51.988261111111115|-0.619419444444|51.988261111111115|-0.619419444444|0.0
Dublin.|Dublin, alias Balliclee|1|2435|2435|53.34777777777778|-6.25972222222|53.34777777777778|-6.25972222222|0.0
Hamborech|Hamborowe|1|3380|3380|53.56527777777777|10.0013888889|53.56527777777777|10.0013888889|0.0
Hamborch|Hamburg|1|3380|3380|53.56527777777777|10.0013888889|53.56527777777777|10.0013888889|0.0
St. Johnstone's|St. Johnston|1|5561|5561|56.397|-3.437|56.397|-3.437|0.0
St. Osys|St. Osyth's|1|6514|6514|51.799|1.08|51.799|1.08|0.0
Guld[eforde]|Guldeford|1|3284|3284|51.2365|-0.5703|51.2365|-0.5703|0.0
St. John's Town|St. John Street|0|5561|6440|56.397|-3.437|51.52572222222222|-0.104083333333|583.727305566
Rostock|Rostok|1|5916|5916|54.083333333333336|12.1333333333|54.083333333333336|12.1333333333|0.0
Ashby-de-la-Zouch|Ashby de la Zouche|1|269|269|52.746|-1.476|52.746|-1.476|0.0
Rennes|St. Bennett's of Holme|0|5809|6375|48.1147|-1.6794|52.6864|1.5247|556.630916338
Youghyll|Youghalle|1|7907|7907|51.95167222222223|-7.84561111111|51.95167222222223|-7.84561111111|0.0
Halterinis|Walterston|0|3366|7477|51.919|-2.961|50.75449319444444|-2.3745965|135.742642662
Chauny|Chawneye|1|1757|1757|49.6164|3.22|49.6164|3.22|0.0
Spirum|Speyer|1|6331|6331|49.31944444444445|8.43111111111|49.31944444444445|8.43111111111|0.0
Camp at Dunomoyne|The Groyne|0|1222|2050|53.635|-8.33583333333|43.365|-8.41|1141.9848017
Newnham Bridge|Newnham|1|5239|5239|52.32203888888889|-2.52581666667|52.32203888888889|-2.52581666667|0.0
Chambery|Womberlezch|0|1680|7299|45.57|5.9118|50.9953|-3.9838|947.329057061
Westminster Palace|Westminster Hall|1|7591|7591|51.49916666666667|-0.124722222222|51.49916666666667|-0.124722222222|0.0
Camp at Hen|Camp at Toome|0|1233|1278|50.6059|-2.129|54.75|-6.46|545.287406728
St. John's|St. John's College, Cambridge|1|6443|6443|52.20805555555556|0.116666666667|52.20805555555556|0.116666666667|0.0
Camp upon the Maghery, in Connaught|Province of Connaught|0|1424|5712|53.6333|-8.1833|53.78|-9.05|59.3308943817
Castle Jurden|Castle Jorden|1|1545|1545|53.397333333333336|-7.11841666667|53.397333333333336|-7.11841666667|0.0
Chelsea|Marshalsea prison|0|1775|4729|51.487500000000004|-0.1684|51.501780555555555|-0.0921194444444|5.51437378809
Enise|Enisse|1|2663|2663|52.8463|-8.9807|52.8463|-8.9807|0.0
Theobalds and my houss ag. ye Savoy|Tibalds|0|7012|7059|51.5105|-0.121388888889|51.68888888888888|-0.0561111111111|20.3418897229
St. John's|St. John's Gate|0|6443|6444|52.20805555555556|0.116666666667|51.522019444444446|-0.102805555556|77.7579351756
From my Lodging|From my poor house|0|4466|5106|51.5155|-0.0922|50.833819444444444|-0.388861111111|78.5699580836
Germany|St. Germain's|0|3119|6029|51.0|9.0|48.8989|2.0938|546.295589448
Templehirst|Templehurst|1|6775|6775|53.718|-1.085|53.718|-1.085|0.0
Charteley manor|Charteley Manor|1|1721|1721|52.85398888888889|-1.98658888889|52.85398888888889|-1.98658888889|0.0
Canterbury|Canterbury (Quantorbery)|1|1445|1445|51.275|1.087|51.275|1.087|0.0
Knole|Knoll|1|4051|4051|51.266|0.206|51.266|0.206|0.0
Artylborough|Holborn|0|253|3638|52.51826|1.01916|51.5172|-0.1182|135.820369355
Fontainebleau|Montagu|0|2908|4954|48.4097|2.7025|51.378|-1.316|437.816351854
Winchilsea|Winchilsen|1|7681|7681|50.9251|0.7088|50.9251|0.7088|0.0
Vannes?|Vannes|1|7336|7336|47.655899999999995|-2.7603|47.655899999999995|-2.7603|0.0
St. Germain's|St. Germain-en-Laye|1|6029|6029|48.8989|2.0938|48.8989|2.0938|0.0
Lavenham|New Haven|0|4224|5191|52.1076|0.795438888889|50.8103|1.6072|154.826458978
Cusworth|Cusworth, beside Doncaster|1|2182|2182|53.539|-1.17956944444|53.539|-1.17956944444|0.0
Brunswick|Gippiswiche|0|1005|3820|52.266666666666666|10.5166666667|52.059444444444445|1.15555555556|638.480631744
Apthorpe|Thorpe|0|198|7084|52.5472|-0.4922|53.91872222222222|-1.10080555556|157.792545863
Tercera|Terceira|1|6787|6787|38.71666666666667|-27.2333333333|38.71666666666667|-27.2333333333|0.0
Mortlake|Portland Road|0|5014|5670|51.465500000000006|-0.2643|50.55|-2.44|183.11404361
Gippiswiche|Gipswiche|1|3820|3820|52.059444444444445|1.15555555556|52.059444444444445|1.15555555556|0.0
Dunluce (Dunlupp)|Dunluce|1|2490|2490|55.12|-6.348|55.12|-6.348|0.0
Mellifont|Mellifaunt|1|4793|4793|53.74231666666667|-6.46648055556|53.74231666666667|-6.46648055556|0.0
Milford Haven|Milford|1|4868|4868|51.71418055555556|-5.04273888889|51.71418055555556|-5.04273888889|0.0
Tiltey|Tilteye|1|7114|7114|51.9131|0.325280555556|51.9131|0.325280555556|0.0
Camp in the Route|The Route|0|1372|7008|54.958000000000006|-6.506|54.958000000000006|-6.506|0.0
Herentals|Herentail|1|3550|3550|51.18333333333333|4.83333333333|51.18333333333333|4.83333333333|0.0
Bois le Duc|Boisset|0|795|797|51.68333333333333|5.3|46.0775|3.2733|640.647643303
Pyrford|Pyfford|1|5721|5721|51.31462222222222|-0.506372222222|51.31462222222222|-0.506372222222|0.0
Bart|Barte|1|504|504|54.36666666666667|12.7166666667|54.36666666666667|12.7166666667|0.0
Bono[ny]|Bononia|1|807|807|44.5075|11.3513888889|44.5075|11.3513888889|0.0
Charteley manor|Charteley|1|1721|1721|52.85398888888889|-1.98658888889|52.85398888888889|-1.98658888889|0.0
Barnelmes|Barnchus|1|476|476|51.47361111111111|-0.230833333333|51.47361111111111|-0.230833333333|0.0
Camp before Landercy|Camp before Landercye|1|1310|1310|50.1248|3.6895|50.1248|3.6895|0.0
Hampton|Hampton Court|0|3390|3391|51.422|-0.367|51.40333333333333|-0.3375|2.91445388459
Lygye|Lyghe|1|4376|4376|50.63333333333333|5.56666666667|50.63333333333333|5.56666666667|0.0
York|York Place|0|7895|7898|53.958333333333336|-1.08027777778|51.504444444444445|-0.125555555556|280.323476951
Wresill|Wressle|1|7829|7829|53.7755|-0.9287|53.7755|-0.9287|0.0
Camp at Whitesand|White Friars|0|1284|7640|50.8861|1.6636|51.51258333333333|-0.106888888889|141.665363002
Serjeants Inn|Serjeant's Inn, Fleet Street|1|6148|6148|51.5137|-0.109|51.5137|-0.109|0.0
Balcarres (Bacares)|Barres|0|401|645|56.2292|-2.8499|51.5|4.3|703.788107309
Martyrstown|Martynstown|1|4744|4744|53.10572222222223|-6.84747222222|53.10572222222223|-6.84747222222|0.0
La Ferte-sur-Oise|La Fertell|1|4106|4106|49.6625|3.36638888889|49.6625|3.36638888889|0.0
Wressle|Wressel Castle|1|7829|7829|53.7755|-0.9287|53.7755|-0.9287|0.0
Rising|Rising, Norfolk|1|5850|5850|52.7945|0.4694|52.7945|0.4694|0.0
Lastarrick|Lestarrick|1|4332|4332|55.959722222222226|-3.15055555556|55.959722222222226|-3.15055555556|0.0
Villiers-Cotterets|Villiers Cotterets|1|7407|7407|49.25|3.08333333333|49.25|3.08333333333|0.0
Neston|St. Johnstone's|0|5163|5561|53.289|-3.074|56.397|-3.437|346.37315467
Hamburg|Hamborowe|1|3380|3380|53.56527777777777|10.0013888889|53.56527777777777|10.0013888889|0.0
Castle of Cloghan, in O'Madden's country|Newcastle [in Feagh M'Hugh's country]|0|1573|5209|53.17361111111111|-8.01916666667|53.041|-6.0351|133.255055677
Citadel of Cambray|Stade|0|1854|6565|50.1767|3.2356|53.600833333333334|9.47638888889|572.688065785
Norraham|Palace of Abrahamsdorf|0|5287|5483|55.722|-2.149|49.04416666666666|20.4386111111|1693.04316786
Constantinople|Constantinople (Istanbul)|1|2018|2018|41.01361111111111|28.955|41.01361111111111|28.955|0.0
Manor of St James|Manor of St. James's|1|2094|2094|51.50472222222222|-0.1375|51.50472222222222|-0.1375|0.0
Clay Hall, in Essex|Horndon-on-the-Hill, Essex|0|1874|3684|51.5906|0.0604|51.524|0.403|24.8158307498
